rollout/force_direction_mean,train/action_std_21,train/action_std_01,train/std_max,train/action_std_17,rollout/recovery_noforce,train/action_std_00,train/action_std_15,rollout/ep_len_mean,rollout/action_saturation_fraction,time/time_elapsed,train/action_std_02,time/iterations,train/action_std_05,train/action_std_07,train/action_std_10,train/action_std_20,train/action_std_24,time/fps,train/action_std_06,rollout/is_timeout_mean,train/action_std_12,rollout/is_fall_mean,train/std_min,train/action_std_04,time/total_timesteps,train/action_std_09,rollout/force_requested_impulse_mean,rollout/episodes_noforce,train/action_std_19,rollout/ep_rew_mean,train/action_std_11,train/action_std_08,train/action_std_22,train/action_std_16,train/action_std_18,train/action_std_23,rollout/force_onset_mean,train/action_std_03,train/action_std_13,train/action_std_14,train/n_updates,rollout/timeouts,train/value_loss,train/loss,train/clip_range,train/explained_variance,train/approx_kl,rollout/timeout_without_onset_fraction,train/entropy_loss,train/std,train/clip_fraction,train/clip_range_vf,train/policy_gradient_loss,train/learning_rate
-1.0,0.059009578078985214,0.05889445170760155,0.059918440878391266,0.059071630239486694,0.6282051282051282,0.058742061257362366,0.059080783277750015,861.37,0.0,4027,0.05912841483950615,66,0.059918440878391266,0.05943065509200096,0.05926169827580452,0.05899469554424286,0.05943635106086731,2147,0.0591885969042778,0.6282051282051282,0.05885172635316849,0.3717948717948718,0.058742061257362366,0.059733372181653976,8650752,0.05932551249861717,0.0,156,0.059811439365148544,563.9579467773438,0.05942422151565552,0.05895199626684189,0.05876214802265167,0.0594610832631588,0.05972703546285629,0.059531498700380325,1.4050897435897445,0.059699784964323044,0.0592661052942276,0.05917230248451233,1420,98,0.43871516748331485,0.7687758207321167,0.1,0.8849620819091797,0.001328628,0.0,35.169438001513484,0.059275027364492416,0.031481170654296876,0.2,-0.0023358508861747395,1e-06
-1.0,0.059026241302490234,0.05892196670174599,0.059939030557870865,0.05908910930156708,0.6375838926174496,0.058766044676303864,0.059091392904520035,863.22,0.0,4089,0.059144459664821625,67,0.059939030557870865,0.0594433955848217,0.05926493555307388,0.05901423841714859,0.05944615602493286,2147,0.05920691788196564,0.6375838926174496,0.05885897949337959,0.3624161073825503,0.058766044676303864,0.05974700301885605,8781824,0.05934201925992966,0.0,149,0.05982658267021179,570.4356079101562,0.05944909155368805,0.0589689202606678,0.058778487145900726,0.05946704000234604,0.0597536563873291,0.05955232307314873,1.4126308724832224,0.059709906578063965,0.059284508228302,0.05918663740158081,1430,95,0.3981961358105764,0.7489942312240601,0.1,0.8851867914199829,0.0013663493,0.0,35.162688598036766,0.059291161596775055,0.034259033203125,0.2,-0.0025291353006650754,1e-06
-1.0,0.059042129665613174,0.058939334005117416,0.05995609611272812,0.059106748551130295,0.6319018404907976,0.058780238032341,0.059113867580890656,841.62,0.0,4150,0.05917159467935562,68,0.05995609611272812,0.05945901572704315,0.059284407645463943,0.05902930721640587,0.0594606027007103,2147,0.059228040277957916,0.6319018404907976,0.05888018757104874,0.36809815950920244,0.058780238032341,0.059767916798591614,8912896,0.05935118719935417,0.0,163,0.05984354764223099,552.9871215820312,0.05945460498332977,0.05898745357990265,0.05879715457558632,0.059475503861904144,0.059779345989227295,0.05956345796585083,1.405840490797547,0.05972112715244293,0.05929440259933472,0.059199053794145584,1440,103,0.37981156720779835,0.7157946825027466,0.1,0.8827592730522156,0.0013322621,0.0,35.15583312809467,0.05930745601654053,0.03255615234375,0.2,-0.002251260478442418,1e-06
-1.0,0.059054166078567505,0.05894201621413231,0.059971850365400314,0.05911668762564659,0.5189873417721519,0.05878292769193649,0.059138212352991104,815.73,0.0,4212,0.05917368456721306,69,0.059971850365400314,0.059467874467372894,0.05929920822381973,0.05903879553079605,0.05946933478116989,2147,0.05924217402935028,0.5189873417721519,0.058899424970149994,0.4810126582278481,0.05878292769193649,0.05978067219257355,9043968,0.05937526375055313,0.0,158,0.05986904725432396,531.8611450195312,0.05947446823120117,0.05900375545024872,0.05881231278181076,0.059497587382793427,0.05978912487626076,0.05957846716046333,1.371860759493672,0.059739794582128525,0.05930885300040245,0.05922476202249527,1450,82,0.40593125438317657,0.8218225240707397,0.1,0.8851305246353149,0.001352433,0.0,35.14935104548931,0.059322014451026917,0.03200454711914062,0.2,-0.0023942391396758467,1e-06
-1.0,0.05906791239976883,0.05895823612809181,0.05998629331588745,0.059133078902959824,0.5911949685534591,0.05880095437169075,0.05914032831788063,805.55,0.0,4273,0.059189628809690475,70,0.05998629331588745,0.0594780258834362,0.05930272862315178,0.059056758880615234,0.05949269235134125,2146,0.05925671011209488,0.5911949685534591,0.05891084298491478,0.4088050314465409,0.05880095437169075,0.05978292599320412,9175040,0.05939492955803871,0.0,159,0.05987882614135742,527.19580078125,0.059486281126737595,0.05901594087481499,0.05882994085550308,0.0595131479203701,0.05980217084288597,0.05959226191043854,1.378427672955976,0.059759583324193954,0.05934152379631996,0.05924306437373161,1460,94,0.4598399923648685,0.7762104272842407,0.1,0.9038770198822021,0.0012642468,0.0,35.14320150017738,0.0593365915119648,0.027239990234375,0.2,-0.00218778357411793,1e-06
-1.0,0.059083011001348495,0.05897222459316254,0.060004159808158875,0.05914173647761345,0.6577181208053692,0.05882514268159866,0.05915496498346329,854.64,0.0,4334,0.05921135097742081,71,0.060004159808158875,0.059493742883205414,0.059321481734514236,0.05906933173537254,0.05951286479830742,2146,0.059267476201057434,0.6577181208053692,0.05891599878668785,0.3422818791946309,0.05882514268159866,0.05979648232460022,9306112,0.0594012588262558,0.0,149,0.05988660827279091,555.7593383789062,0.05950053781270981,0.05902746319770813,0.05884278938174248,0.0595368929207325,0.05981554463505745,0.05960956960916519,1.3984697986577193,0.05977260693907738,0.05935956537723541,0.059261005371809006,1470,98,0.4569424907211214,0.8079221844673157,0.1,0.8949009776115417,0.0013071221,0.0,35.13700925707817,0.0593513548374176,0.029294586181640624,0.2,-0.0022775110215206952,1e-06
-1.0,0.0590943768620491,0.0589849092066288,0.06001782417297363,0.059151917695999146,0.7297297297297297,0.05884605646133423,0.05917003005743027,888.84,0.0,4396,0.0592314712703228,72,0.06001782417297363,0.05950626730918884,0.05932553857564926,0.0590774305164814,0.05953110009431839,2146,0.05927266553044319,0.7297297297297297,0.058935102075338364,0.2702702702702703,0.05884605646133423,0.0598132498562336,9437184,0.05941463261842728,0.0,148,0.0599045567214489,583.4910278320312,0.05951286479830742,0.05903412029147148,0.05885586515069008,0.05955494940280914,0.05982945114374161,0.059623897075653076,1.406635135135136,0.05978614464402199,0.05936821550130844,0.05927731469273567,1480,108,0.4111767625901848,0.7064660787582397,0.1,0.8900207877159119,0.0012832447,0.0,35.131067767739296,0.05936479568481445,0.029872894287109375,0.2,-0.002275630557687691,1e-06
-1.0,0.059108566492795944,0.05900638550519943,0.06003144755959511,0.059171032160520554,0.6973684210526315,0.05885696038603783,0.059191249310970306,863.4,0.0,4457,0.05925057828426361,73,0.06003144755959511,0.05952702835202217,0.059333037585020065,0.05908598005771637,0.05954969674348831,2146,0.05928272753953934,0.6973684210526315,0.05895477905869484,0.3026315789473684,0.05885696038603783,0.059830792248249054,9568256,0.05943745747208595,0.0,152,0.0599166564643383,565.4496459960938,0.059525907039642334,0.059060025960206985,0.05887424945831299,0.05956709012389183,0.05984305962920189,0.0596378892660141,1.3981315789473696,0.059800274670124054,0.059386491775512695,0.05929173156619072,1490,106,0.3562703429255635,0.7824223637580872,0.1,0.8724839091300964,0.001249394,0.0,35.1248535066843,0.05938084423542023,0.027931976318359374,0.2,-0.002275888808298987,1e-06
-1.0,0.05912962555885315,0.05902138352394104,0.0600489117205143,0.059176716953516006,0.6470588235294118,0.05887332558631897,0.059213101863861084,846.62,0.0,4519,0.059256087988615036,74,0.0600489117205143,0.0595557875931263,0.05934540182352066,0.0590968020260334,0.05956369638442993,2146,0.059313856065273285,0.6470588235294118,0.05897914245724678,0.35294117647058826,0.05887332558631897,0.059845857322216034,9699328,0.059451233595609665,0.0,153,0.05992165580391884,553.7714233398438,0.059537529945373535,0.059070080518722534,0.058881957083940506,0.05958189070224762,0.0598578155040741,0.05964533984661102,1.3910849673202625,0.059810709208250046,0.05940847098827362,0.059299591928720474,1500,99,0.3689297240925953,0.6246459484100342,0.1,0.8845656514167786,0.0013071808,0.0,35.11838295757771,0.0593954361975193,0.028509521484375,0.2,-0.0022692169025503974,1e-06
-1.0,0.059148646891117096,0.059047337621450424,0.06006797030568123,0.059190671890974045,0.5949367088607594,0.0588810034096241,0.059224534779787064,842.31,0.0,4579,0.05926794558763504,75,0.06006797030568123,0.05958285927772522,0.05936269462108612,0.05911226198077202,0.059571750462055206,2146,0.05932272598147392,0.5949367088607594,0.05899281054735184,0.4050632911392405,0.0588810034096241,0.0598742738366127,9830400,0.05947041139006615,0.0,158,0.059931430965662,551.3035888671875,0.05956331267952919,0.05907469987869263,0.05889022722840309,0.059598471969366074,0.05987030640244484,0.05965503677725792,1.3892278481012668,0.059824246913194656,0.05942324548959732,0.05931640416383743,1510,94,0.3979759713402018,0.7626398801803589,0.1,0.8934679627418518,0.0013474778,0.0,35.11216886639595,0.05941060930490494,0.03225860595703125,0.2,-0.002409560795331345,1e-06
-1.0,0.059162482619285583,0.05905957520008087,0.060096707195043564,0.059213440865278244,0.6644295302013423,0.05890033766627312,0.05923648178577423,857.76,0.0,4641,0.05928676947951317,76,0.060096707195043564,0.05960056185722351,0.059380486607551575,0.059129711240530014,0.059583425521850586,2146,0.059341058135032654,0.6644295302013423,0.05901526287198067,0.33557046979865773,0.05889640375971794,0.05988730862736702,9961472,0.05949440971016884,0.0,149,0.05994319170713425,564.3163452148438,0.0595787949860096,0.05908705294132233,0.05889640375971794,0.05961211398243904,0.059873517602682114,0.05967062711715698,1.40026845637584,0.0598272979259491,0.059448838233947754,0.0593239851295948,1520,99,0.4218977125128731,0.7901645302772522,0.1,0.8982267379760742,0.0013170502,0.0,35.10572162270546,0.059425994753837585,0.0322113037109375,0.2,-0.0024622385969905736,1e-06
-1.0,0.05918926000595093,0.05906909331679344,0.060110948979854584,0.05922121927142143,0.6474358974358975,0.058906685560941696,0.059249378740787506,848.08,0.0,4703,0.05930940434336662,77,0.060110948979854584,0.05962003022432327,0.05939699709415436,0.05913988873362541,0.05959185212850571,2145,0.05936391279101372,0.6474358974358975,0.0590222142636776,0.3525641025641026,0.058905716985464096,0.05989440530538559,10092544,0.05950677767395973,0.0,156,0.05996022745966911,554.7086181640625,0.059586379677057266,0.059087757021188736,0.058905716985464096,0.05962133780121803,0.05989621952176094,0.05968814343214035,1.3925384615384626,0.05985233560204506,0.05946289747953415,0.05933602154254913,1530,101,0.39709936641156673,0.7096437215805054,0.1,0.8879594802856445,0.001271797,0.0,35.09964628815651,0.059439562261104584,0.02939605712890625,0.2,-0.0024796107656129608,1e-06
