rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range_vf,train/clip_range,train/approx_kl,train/learning_rate
30.94635772705078,1220,13500416,11061,103,711.88,0.10151290893554688,0.11457931995391846,18.029245510697365,-0.0020379640307510273,0.6382707665441558,1.490463376045227,0.8578391671180725,1020,0.2,0.1,0.0028340924,1e-05
30.75967788696289,1232,13631488,11060,104,709.29,0.10664596557617187,0.11554357409477234,17.83036450147629,-0.0021734129682954516,0.6445632563205436,1.444094181060791,0.8558242917060852,1030,0.2,0.1,0.002911041,1e-05
29.577425003051758,1244,13762560,11060,105,681.77,0.1047943115234375,0.11648192256689072,17.63362698107958,-0.0023792884980139207,0.6706469963304699,1.494462490081787,0.8654126524925232,1040,0.2,0.1,0.002872324,1e-05
30.441204071044922,1256,13893632,11056,106,713.74,0.09982986450195312,0.1174422949552536,17.437523555755615,-0.0020054020131283325,0.6748077493626624,1.508935809135437,0.8487443923950195,1050,0.2,0.1,0.0027938448,1e-05
29.254365921020508,1268,14024704,11055,107,680.74,0.101458740234375,0.11839821934700012,17.241832031309606,-0.0021662784519321577,0.6632108686957509,1.4997344017028809,0.8579497933387756,1060,0.2,0.1,0.0028164005,1e-05
30.76128387451172,1280,14155776,11055,108,721.25,0.10366668701171874,0.11938481032848358,17.04462524205446,-0.002393753553769784,0.6323107635602355,1.5198700428009033,0.8764682412147522,1070,0.2,0.1,0.0028675273,1e-05
29.817564010620117,1292,14286848,11057,109,686.04,0.09916229248046875,0.12035932391881943,16.848043268918993,-0.0021867280471269623,0.6293204087531195,1.5226773023605347,0.8733872771263123,1080,0.2,0.1,0.0027717738,1e-05
31.174148559570312,1303,14417920,11057,110,723.55,0.10522689819335937,0.12134647369384766,16.651736736297607,-0.002342484925975441,0.6178270439617336,1.4193193912506104,0.8697364330291748,1090,0.2,0.1,0.0028601624,1e-05
29.96001434326172,1315,14548992,11058,111,696.55,0.09932479858398438,0.12234091013669968,16.456026330590248,-0.0020009383226351927,0.6848251155111938,1.4748482704162598,0.8475688695907593,1100,0.2,0.1,0.0027829728,1e-05
32.154075622558594,1327,14680064,11058,112,743.81,0.10227127075195312,0.12332429736852646,16.26249894797802,-0.0022416036119466297,0.6131433975649998,1.3299355506896973,0.8604662418365479,1110,0.2,0.1,0.00277693,1e-05
29.7791805267334,1339,14811136,11055,113,695.2,0.10095901489257812,0.12431441992521286,16.070197752118112,-0.0020740908847074026,0.641591078066267,1.4347202777862549,0.8612799048423767,1120,0.2,0.1,0.0028047385,1e-05
29.965402603149414,1351,14942208,11052,114,692.21,0.10552444458007812,0.1253540813922882,15.87367161810398,-0.0025232857496121142,0.6495043329661712,1.4818952083587646,0.8636959195137024,1130,0.2,0.1,0.0029048678,1e-05
30.572284698486328,1363,15073280,11052,115,709.48,0.09602584838867187,0.12636475265026093,15.67826453819871,-0.0019290713122245506,0.6562312009278685,1.4656739234924316,0.8565552234649658,1140,0.2,0.1,0.002698117,1e-05
30.36336898803711,1375,15204352,11053,116,695.22,0.0998565673828125,0.12740632891654968,15.483107243478297,-0.002243438793993846,0.6508937843609601,1.3552899360656738,0.8671751618385315,1150,0.2,0.1,0.0028279836,1e-05
34.05717468261719,1387,15335424,11053,117,775.94,0.10183563232421874,0.12845809757709503,15.28595951423049,-0.002327375501499773,0.6281078818021342,1.292074203491211,0.8547397255897522,1160,0.2,0.1,0.002797033,1e-05
30.77680206298828,1399,15466496,11054,118,707.97,0.10475921630859375,0.12953460216522217,15.086934057623148,-0.002158377730029315,0.7312556699151174,1.3562984466552734,0.821598470211029,1170,0.2,0.1,0.0029316407,1e-05
32.65357971191406,1410,15597568,11054,119,745.07,0.10584716796875,0.1306089460849762,14.887930637598037,-0.002281640438377508,0.6491853679297492,1.350431203842163,0.8399345874786377,1180,0.2,0.1,0.002890441,1e-05
32.6705207824707,1423,15728640,11052,120,754.88,0.09786376953125,0.13168133795261383,14.691442710906268,-0.0019210477928936597,0.6793950028484688,1.4548280239105225,0.8400700092315674,1190,0.2,0.1,0.002758577,1e-05
32.190147399902344,1435,15859712,11051,121,735.18,0.10213546752929688,0.1327558010816574,14.495506671071052,-0.0022114469497864775,0.6337852748343721,1.2895413637161255,0.8407812714576721,1200,0.2,0.1,0.002834205,1e-05
31.497575759887695,1447,15990784,11049,122,725.71,0.10398025512695312,0.13387149572372437,14.29694247096777,-0.002096518468897557,0.7044168127467856,1.3928130865097046,0.8302268385887146,1210,0.2,0.1,0.002902167,1e-05
31.239822387695312,1459,16121856,11046,123,720.23,0.10006103515625,0.13495860993862152,14.10053442120552,-0.0022526834125528696,0.6630615900503471,1.3077995777130127,0.8508378863334656,1220,0.2,0.1,0.0027854943,1e-05
